Variable,Valor,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
Datos_Moviles,100-40-1,20,0.232975,0.492878,259.903,0.889189,200,OK
Datos_Moviles,100-40-1,21,0.157738,0.457982,300.244,0.903294,200,OK
Datos_Moviles,100-40-1,22,0.260391,0.550094,289.703,1.06157,200,OK
Datos_Moviles,100-40-1,23,,,,,000,ERROR
Datos_Moviles,100-40-1,24,0.257213,0.477408,220.195,1.199073,200,OK
Datos_Moviles,100-40-1,25,0.23533,0.443013,207.683,1.422251,200,OK
Datos_Moviles,100-40-1,26,0.221006,0.503798,282.792,0.971519,200,OK
Datos_Moviles,100-40-1,27,0.172405,0.446287,273.882,0.759737,200,OK
Datos_Moviles,100-40-1,28,0.265827,0.574343,308.516,1.642073,200,OK
Datos_Moviles,100-40-1,29,0.238173,0.472409,234.236,0.94409,200,OK
Datos_Moviles,100-40-1,30,0.225361,0.442581,217.22,1.089354,200,OK
Datos_Moviles,100-40-1,31,0.253621,0.506492,252.871,1.454423,200,OK
Datos_Moviles,100-40-1,32,0.184067,0.421269,237.202,0.868687,200,OK
Datos_Moviles,100-40-1,33,0.187845,0.387195,199.35,1.308033,200,OK
Datos_Moviles,100-40-1,34,0.212771,0.544094,331.323,1.695505,200,OK
Datos_Moviles,100-40-1,35,0.149555,0.428168,278.613,0.87557,200,OK
Datos_Moviles,100-40-1,36,0.206741,0.467492,260.751,1.00215,200,OK
Datos_Moviles,100-40-1,37,0.207232,0.458884,251.652,1.006741,200,OK
Datos_Moviles,100-40-1,38,0.27898,0.541791,262.811,1.06003,200,OK
Datos_Moviles,100-40-1,39,0.202747,0.45055,247.803,1.332567,200,OK
Datos_Moviles,100-40-1,40,0.188494,0.496976,308.482,1.1524,200,OK
Datos_Moviles,100-40-1,41,0.259836,0.550839,291.003,1.047464,200,OK
Datos_Moviles,100-40-1,42,0.264517,0.536141,271.624,1.409641,200,OK
Datos_Moviles,100-40-1,43,0.279561,0.549496,269.935,1.080258,200,OK
Datos_Moviles,100-40-1,44,0.218487,0.516333,297.846,0.882236,200,OK
Datos_Moviles,100-40-1,45,0.210951,0.403774,192.823,0.795638,200,OK
Datos_Moviles,100-40-1,46,0.258364,0.530391,272.027,0.957545,200,OK
Datos_Moviles,100-40-1,47,0.245689,0.941797,696.108,1.330898,200,OK
Datos_Moviles,100-40-1,48,0.1884,0.469492,281.092,0.945691,200,OK
Datos_Moviles,100-40-1,49,0.254446,0.464294,209.848,1.263202,200,OK
Datos_Moviles,100-40-1,50,0.262484,0.515344,252.86,1.056505,200,OK
Red_Degradada,300-50-10,1,0.659451,1.406879,747.428,2.361308,200,OK
Red_Degradada,300-50-10,2,0.673748,1.358695,684.947,2.968574,200,OK
Red_Degradada,300-50-10,3,0.665958,1.273014,607.056,2.373056,200,OK
Red_Degradada,300-50-10,4,0.682543,1.37485,692.307,2.433236,200,OK
Red_Degradada,300-50-10,5,0.578928,1.292027,713.099,2.871917,200,OK
Red_Degradada,300-50-10,6,0.647452,1.238019,590.567,2.629832,200,OK
Red_Degradada,300-50-10,7,0.605498,1.271594,666.096,2.32149,200,OK
Red_Degradada,300-50-10,8,0.604007,1.234752,630.745,2.603431,200,OK
Red_Degradada,300-50-10,9,,,,,000,ERROR
Red_Degradada,300-50-10,10,,,,,000,ERROR
Red_Degradada,300-50-10,11,1.684477,3.265179,1580.702,4.296555,200,OK
Red_Degradada,300-50-10,12,,,,,000,ERROR
Red_Degradada,300-50-10,13,,,,,000,ERROR
Red_Degradada,300-50-10,14,0.633921,1.26213,628.209,4.625922,200,OK
Red_Degradada,300-50-10,15,,,,,000,ERROR
Red_Degradada,300-50-10,16,0.587913,1.246664,658.751,2.28285,200,OK
Red_Degradada,300-50-10,17,0.612314,1.334632,722.318,2.428036,200,OK
Red_Degradada,300-50-10,18,,,,,000,ERROR
Red_Degradada,300-50-10,19,,,,,000,ERROR
Red_Degradada,300-50-10,20,0.606919,1.233643,626.724,2.606767,200,OK
Red_Degradada,300-50-10,21,0.683585,1.270968,587.383,2.954962,200,OK
Red_Degradada,300-50-10,22,,,,,000,ERROR
Red_Degradada,300-50-10,23,0.673919,1.363154,689.235,3.466217,200,OK
Red_Degradada,300-50-10,24,,,,,000,ERROR
Red_Degradada,300-50-10,25,,,,,000,ERROR
Red_Degradada,300-50-10,26,0.629136,2.119105,1489.969,3.54644,200,OK
Red_Degradada,300-50-10,27,0.647563,1.296929,649.366,2.28117,200,OK
Red_Degradada,300-50-10,28,0.623965,2.116263,1492.298,3.104633,200,OK
Red_Degradada,300-50-10,29,0.670495,1.316977,646.482,2.803433,200,OK
Red_Degradada,300-50-10,30,0.611217,2.003026,1391.809,2.935469,200,OK
Red_Degradada,300-50-10,31,0.586137,1.313516,727.379,2.290178,200,OK
Red_Degradada,300-50-10,32,0.613208,1.298273,685.065,2.42259,200,OK
Red_Degradada,300-50-10,33,0.567521,1.286507,718.986,2.288964,200,OK
Red_Degradada,300-50-10,34,0.630536,1.285778,655.242,2.602062,200,OK
Red_Degradada,300-50-10,35,,,,,000,ERROR
Red_Degradada,300-50-10,36,,,,,000,ERROR
Red_Degradada,300-50-10,37,1.646459,3.098473,1452.014,4.486571,200,OK
Red_Degradada,300-50-10,38,0.655015,1.243493,588.478,2.266485,200,OK
Red_Degradada,300-50-10,39,0.672129,1.330793,658.664,2.348928,200,OK
Red_Degradada,300-50-10,40,1.631499,2.273025,641.526,3.248882,200,OK
Red_Degradada,300-50-10,41,0.671552,2.23371,1562.158,3.350625,200,OK
Red_Degradada,300-50-10,42,0.585875,2.103405,1517.53,3.036654,200,OK
Red_Degradada,300-50-10,43,0.597248,1.187318,590.07,2.64153,200,OK
Red_Degradada,300-50-10,44,0.660587,1.312498,651.911,2.686402,200,OK
Red_Degradada,300-50-10,45,,,,,000,ERROR
Red_Degradada,300-50-10,46,0.683015,1.343517,660.502,2.38594,200,OK
Red_Degradada,300-50-10,47,,,,,000,ERROR
Red_Degradada,300-50-10,48,1.609859,3.053277,1443.418,4.159803,200,OK
Red_Degradada,300-50-10,49,0.648327,1.313013,664.686,2.35049,200,OK
Red_Degradada,300-50-10,50,0.665962,1.275776,609.814,2.33774,200,OK
