Variable,Valor,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
Red_Degradada,300-50-10,2,0.663697,1.912313,1248.616,3.043443,200,OK
Red_Degradada,300-50-10,3,0.651444,1.011116,359.672,2.445666,200,OK
Red_Degradada,300-50-10,4,0.622916,0.993697,370.781,2.105993,200,OK
Red_Degradada,300-50-10,5,0.654098,0.965916,311.818,2.495026,200,OK
Red_Degradada,300-50-10,6,0.688617,1.031615,342.998,2.649907,200,OK
Red_Degradada,300-50-10,7,0.650633,1.012093,361.46,2.051471,200,OK
Red_Degradada,300-50-10,8,0.704229,1.042306,338.077,2.106548,200,OK
Red_Degradada,300-50-10,9,0.667597,1.044962,377.365,5.87703,200,OK
Red_Degradada,300-50-10,10,1.639243,2.936285,1297.042,4.289353,200,OK
Red_Degradada,300-50-10,11,0.64095,1.001308,360.358,2.007284,200,OK
Red_Degradada,300-50-10,12,,,,,000,ERROR
Red_Degradada,300-50-10,13,0.710066,1.078919,368.853,2.157199,200,OK
Red_Degradada,300-50-10,14,0.627662,0.986072,358.41,1.986554,200,OK
Red_Degradada,300-50-10,15,1.62499,1.95169,326.7,3.056173,200,OK
Red_Degradada,300-50-10,16,0.604623,0.938832,334.209,2.049436,200,OK
Red_Degradada,300-50-10,17,0.684772,1.053286,368.514,2.036332,200,OK
Red_Degradada,300-50-10,18,0.675213,1.940213,1265.0,2.934823,200,OK
Red_Degradada,300-50-10,19,0.622678,0.923326,300.648,2.484512,200,OK
Red_Degradada,300-50-10,20,0.689751,1.067553,377.802,2.181042,200,OK
Red_Degradada,300-50-10,21,0.61566,0.939311,323.651,2.065992,200,OK
Red_Degradada,300-50-10,22,0.551936,0.888934,336.998,1.905279,200,OK
Red_Degradada,300-50-10,23,0.591789,1.750461,1158.672,3.435801,200,OK
Red_Degradada,300-50-10,24,0.681824,1.947143,1265.319,2.99604,200,OK
Red_Degradada,300-50-10,25,0.642151,1.00283,360.679,2.491728,200,OK
Red_Degradada,300-50-10,26,0.6457,1.039871,394.171,2.657147,200,OK
Red_Degradada,300-50-10,27,0.654088,1.042479,388.391,2.147801,200,OK
Red_Degradada,300-50-10,28,0.656203,1.023146,366.943,2.496845,200,OK
Red_Degradada,300-50-10,29,0.607538,0.952347,344.809,2.068211,200,OK
Red_Degradada,300-50-10,30,,,,,000,ERROR
Red_Degradada,300-50-10,31,,,,,000,ERROR
Red_Degradada,300-50-10,32,0.531302,0.908432,377.13,2.36476,200,OK
Red_Degradada,300-50-10,33,0.639902,1.837445,1197.543,2.877495,200,OK
Red_Degradada,300-50-10,34,1.647898,1.966414,318.516,3.441343,200,OK
Red_Degradada,300-50-10,35,0.649105,0.990215,341.11,2.068468,200,OK
Red_Degradada,300-50-10,36,0.681407,1.043077,361.67,2.154936,200,OK
Red_Degradada,300-50-10,37,,,,,000,ERROR
Red_Degradada,300-50-10,38,0.64163,0.960479,318.849,1.936319,200,OK
Red_Degradada,300-50-10,39,,,,,000,ERROR
Red_Degradada,300-50-10,40,0.651737,1.032915,381.178,2.127642,200,OK
Red_Degradada,300-50-10,41,0.630554,0.956094,325.54,1.978745,200,OK
Red_Degradada,300-50-10,42,0.658186,1.030508,372.322,2.127529,200,OK
Red_Degradada,300-50-10,43,,,,,000,ERROR
Red_Degradada,300-50-10,44,0.617295,0.950781,333.486,2.408474,200,OK
Red_Degradada,300-50-10,45,0.678876,1.028472,349.596,3.480929,200,OK
Red_Degradada,300-50-10,46,1.634894,2.027619,392.725,3.070991,200,OK
Red_Degradada,300-50-10,47,0.623299,0.986693,363.394,2.00643,200,OK
Red_Degradada,300-50-10,48,0.629187,0.96275,333.563,2.086942,200,OK
Red_Degradada,300-50-10,49,0.628025,1.781652,1153.627,2.876167,200,OK
Red_Degradada,300-50-10,50,0.609989,0.958808,348.819,2.061638,200,OK
