Variable,Valor,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
Perdida,5,22,0.021834,0.080668,58.834,0.180944,200,OK
Perdida,5,23,0.017644,0.071328,53.684,0.168525,200,OK
Perdida,5,24,0.018134,0.069658,51.524,0.165515,200,OK
Perdida,5,25,0.023587,0.080701,57.114,0.168163,200,OK
Perdida,5,26,0.0205,0.079266,58.766,0.16332,200,OK
Perdida,5,27,0.022656,0.077192,54.536,0.167272,200,OK
Perdida,5,28,0.020474,0.07256,52.086,0.163041,200,OK
Perdida,5,29,0.024308,0.080288,55.98,0.179055,200,OK
Perdida,5,30,0.028891,0.3103,281.409,0.404601,200,OK
Perdida,5,31,0.02621,0.083328,57.118,0.198448,200,OK
Perdida,5,32,0.024063,0.312618,288.555,0.420064,200,OK
Perdida,5,33,0.022843,0.098904,76.061,0.210871,200,OK
Perdida,5,34,0.015208,0.087815,72.607,0.205806,200,OK
Perdida,5,35,0.055738,0.122197,66.459,0.212999,200,OK
Perdida,5,36,0.019038,0.072303,53.265,0.164895,200,OK
Perdida,5,37,0.027276,0.08786,60.584,0.17739,200,OK
Perdida,5,38,0.032909,0.087507,54.598,0.191617,200,OK
Perdida,5,39,0.02136,0.076835,55.475,0.177988,200,OK
Perdida,5,40,0.024044,0.079751,55.707,0.166841,200,OK
Perdida,5,41,0.019931,0.075944,56.013,0.161227,200,OK
Perdida,5,42,0.024135,0.08333,59.195,0.173325,200,OK
Perdida,5,43,0.426598,0.477055,50.457,0.564604,200,OK
Perdida,5,44,0.013365,0.063565,50.2,0.167336,200,OK
Perdida,5,45,0.013941,0.063341,49.4,0.149254,200,OK
Perdida,5,46,0.017061,0.073514,56.453,0.161614,200,OK
Perdida,5,47,0.02378,0.080843,57.063,0.174213,200,OK
Perdida,5,48,0.013915,0.060972,47.057,0.141635,200,OK
Perdida,5,49,0.013046,0.078756,65.71,0.173791,200,OK
Perdida,5,50,0.012729,0.272262,259.533,0.512556,200,OK
Perdida,10,1,0.023041,0.080793,57.752,0.182152,200,OK
Perdida,10,2,0.022807,0.309777,286.97,0.396846,200,OK
Perdida,10,3,0.016541,0.072645,56.104,0.16523,200,OK
Perdida,10,4,0.019564,0.074138,54.574,0.16744,200,OK
Perdida,10,5,0.023098,0.299282,276.184,0.387914,200,OK
Perdida,10,6,0.013196,0.061791,48.595,0.172696,200,OK
Perdida,10,7,0.013841,0.065707,51.866,0.168404,200,OK
Perdida,10,8,0.02636,0.306375,280.015,0.411903,200,OK
Perdida,10,9,0.017997,0.074607,56.61,0.16805,200,OK
Perdida,10,10,0.022815,0.079199,56.384,0.175405,200,OK
Perdida,10,11,0.023272,0.084457,61.185,0.345325,200,OK
Perdida,10,12,0.024819,0.086702,61.883,0.180603,200,OK
Perdida,10,13,1.045108,1.105385,60.277,1.208957,200,OK
Perdida,10,14,0.014616,0.068481,53.865,0.163066,200,OK
Perdida,10,15,0.017457,0.070548,53.091,0.158416,200,OK
Perdida,10,16,0.013397,0.067742,54.345,0.177439,200,OK
Perdida,10,17,0.020445,0.075579,55.134,0.183138,200,OK
Perdida,10,18,0.826979,0.885304,58.325,0.969634,200,OK
Perdida,10,19,0.013493,0.068822,55.329,0.15412,200,OK
Perdida,10,20,0.013058,0.280289,267.231,0.364279,200,OK
Perdida,10,21,0.02378,0.080581,56.801,0.168691,200,OK
Perdida,10,22,0.02063,0.296499,275.869,0.393386,200,OK
Perdida,10,23,0.014331,0.073124,58.793,0.188973,200,OK
Perdida,10,24,0.021602,0.497857,476.255,0.585104,200,OK
Perdida,10,25,0.019389,0.285712,266.323,0.373771,200,OK
Perdida,10,26,0.013571,0.065933,52.362,0.160967,200,OK
Perdida,10,27,0.023549,0.080085,56.536,0.167707,200,OK
Perdida,10,28,0.024244,0.309136,284.892,0.432737,200,OK
Perdida,10,29,0.014158,0.071642,57.484,0.16766,200,OK
Perdida,10,30,0.014038,0.298925,284.887,0.390985,200,OK
Perdida,10,31,0.01356,0.292687,279.127,0.378397,200,OK
Perdida,10,32,0.414098,0.46687,52.772,0.551002,200,OK
Perdida,10,33,0.012814,0.061004,48.19,0.143426,200,OK
Perdida,10,34,0.012103,0.274987,262.884,0.361629,200,OK
Perdida,10,35,0.023237,0.293525,270.288,0.38834,200,OK
Perdida,10,36,0.021853,0.082892,61.039,0.168429,200,OK
Perdida,10,37,0.014438,0.070227,55.789,0.160014,200,OK
Perdida,10,38,0.025336,0.083836,58.5,0.175725,200,OK
Perdida,10,39,0.017046,0.290344,273.298,0.385918,200,OK
Perdida,10,40,0.015643,0.288704,273.061,0.384716,200,OK
Perdida,10,41,0.015554,0.072653,57.099,0.16784,200,OK
Perdida,10,42,0.426657,0.697772,271.115,0.791073,200,OK
Perdida,10,43,0.02097,0.075588,54.618,0.169822,200,OK
Perdida,10,44,0.418235,0.471165,52.93,0.567995,200,OK
Perdida,10,45,0.017999,0.287168,269.169,0.373379,200,OK
Perdida,10,46,0.021287,0.076985,55.698,0.161485,200,OK
Perdida,10,47,0.023641,0.079414,55.773,0.17336,200,OK
Perdida,10,48,0.026823,0.084483,57.66,0.179567,200,OK
Perdida,10,49,0.02372,0.084904,61.184,0.176889,200,OK
Perdida,10,50,0.023539,0.080112,56.573,0.177595,200,OK
Jitter,0,1,0.121906,0.38813,266.224,0.784344,200,OK
Jitter,0,2,0.122153,0.383911,261.758,0.783209,200,OK
Jitter,0,3,0.125038,0.389845,264.807,0.784547,200,OK
Jitter,0,4,0.114273,0.373081,258.808,0.768969,200,OK
Jitter,0,5,0.119269,0.382575,263.306,0.768666,200,OK
Jitter,0,6,0.114442,0.376107,261.665,0.759859,200,OK
Jitter,0,7,0.115432,0.367555,252.123,0.754687,200,OK
Jitter,0,8,0.113263,0.363024,249.761,0.761364,200,OK
Jitter,0,9,0.124095,0.385822,261.727,0.771984,200,OK
Jitter,0,10,0.115566,0.370741,255.175,0.763649,200,OK
Jitter,0,11,0.127608,0.391139,263.531,0.787298,200,OK
Jitter,0,12,0.124903,0.387232,262.329,0.775006,200,OK
Jitter,0,13,0.115689,0.377669,261.98,0.769531,200,OK
Jitter,0,14,0.132855,0.39455,261.695,0.787656,200,OK
Jitter,0,15,0.116068,0.378159,262.091,0.765206,200,OK
Jitter,0,16,0.114732,0.386607,271.875,0.777149,200,OK
Jitter,0,17,0.118079,0.388984,270.905,0.782177,200,OK
Jitter,0,18,0.117488,0.376322,258.834,0.770448,200,OK
Jitter,0,19,0.117696,0.377154,259.458,0.768694,200,OK
Jitter,0,20,0.120596,0.378874,258.278,0.766606,200,OK
Jitter,0,21,0.115934,0.371009,255.075,0.754968,200,OK
Jitter,0,22,0.115695,0.371071,255.376,0.766605,200,OK
Jitter,0,23,0.118742,0.375513,256.771,0.76565,200,OK
Jitter,0,24,0.113013,0.366523,253.51,0.751055,200,OK
Jitter,0,25,0.117305,0.386087,268.782,0.771619,200,OK
Jitter,0,26,0.116825,0.376719,259.894,0.762637,200,OK
Jitter,0,27,0.122909,0.373096,250.187,0.754583,200,OK
Jitter,0,28,0.118559,0.377559,259.0,0.782018,200,OK
Jitter,0,29,0.123263,0.381156,257.893,0.768452,200,OK
Jitter,0,30,0.123404,0.382075,258.671,0.777163,200,OK
Jitter,0,31,0.118688,0.380986,262.298,0.765744,200,OK
Jitter,0,32,0.124357,0.38925,264.893,0.78309,200,OK
Jitter,0,33,0.151388,0.411659,260.271,0.794387,200,OK
Jitter,0,34,0.115675,0.376701,261.026,0.765364,200,OK
Jitter,0,35,0.524414,0.776878,252.464,1.174709,200,OK
Jitter,0,36,0.130374,0.394913,264.539,0.783914,200,OK
Jitter,0,37,0.129069,0.389808,260.739,0.775224,200,OK
Jitter,0,38,0.124583,0.37983,255.247,0.765797,200,OK
Jitter,0,39,0.125385,0.389056,263.671,0.785097,200,OK
Jitter,0,40,0.130836,0.403305,272.469,0.81359,200,OK
Jitter,0,41,0.123019,0.38032,257.301,0.773241,200,OK
Jitter,0,42,0.127291,0.387439,260.148,0.781951,200,OK
Jitter,0,43,0.11602,0.379294,263.274,0.765089,200,OK
Jitter,0,44,0.132547,0.393572,261.025,0.784112,200,OK
Jitter,0,45,0.116382,0.379379,262.997,0.775882,200,OK
Jitter,0,46,0.123865,0.387573,263.708,0.774315,200,OK
Jitter,0,47,0.117318,0.377338,260.02,0.769042,200,OK
Jitter,0,48,0.121759,0.376754,254.995,0.772471,200,OK
Jitter,0,49,0.116237,0.38034,264.103,0.774655,200,OK
Jitter,0,50,0.115656,0.37744,261.784,0.767227,200,OK
Jitter,10,1,0.137895,0.398792,260.897,0.784076,200,OK
Jitter,10,2,0.121538,0.387206,265.668,0.782381,200,OK
Jitter,10,3,0.124142,0.358762,234.62,0.747114,200,OK
Jitter,10,4,0.122684,0.387765,265.081,0.783581,200,OK
Jitter,10,5,0.107315,0.381703,274.388,0.758819,200,OK
Jitter,10,6,0.126169,0.395075,268.906,0.785788,200,OK
Jitter,10,7,0.132016,0.392012,259.996,0.785077,200,OK
Jitter,10,8,0.124928,0.380877,255.949,0.798376,200,OK
Jitter,10,9,0.116939,0.394364,277.425,0.779186,200,OK
Jitter,10,10,0.121497,0.385527,264.03,0.778197,200,OK
Jitter,10,11,0.120662,0.37993,259.268,0.817985,200,OK
Jitter,10,12,0.120854,0.374572,253.718,0.749717,200,OK
Jitter,10,13,0.119658,0.379916,260.258,0.762591,200,OK
Jitter,10,14,0.124347,0.372705,248.358,0.770729,200,OK
Jitter,10,15,0.124288,0.386015,261.727,0.779839,200,OK
Jitter,10,16,0.116452,0.368508,252.056,0.738034,200,OK
Jitter,10,17,0.133026,0.399966,266.94,0.778416,200,OK
Jitter,10,18,0.1276,0.396614,269.014,0.785241,200,OK
Jitter,10,19,0.106451,0.369296,262.845,0.733022,200,OK
Jitter,10,20,0.115197,0.400537,285.34,0.799328,200,OK
Jitter,10,21,0.122915,0.417377,294.462,0.785813,200,OK
Jitter,10,22,0.121437,0.377749,256.312,0.755045,200,OK
Jitter,10,23,0.125751,0.37886,253.109,0.767313,200,OK
Jitter,10,24,0.124826,0.388921,264.095,0.769409,200,OK
Jitter,10,25,0.110348,0.380151,269.803,1.06744,200,OK
Jitter,10,26,0.177556,0.580442,402.886,1.128373,200,OK
Jitter,10,27,0.189978,0.609208,419.23,1.174941,200,OK
Jitter,10,28,0.137021,0.384642,247.621,0.757372,200,OK
Jitter,10,29,0.118308,0.364782,246.474,0.7523,200,OK
Jitter,10,30,0.124649,0.388009,263.36,0.777265,200,OK
Jitter,10,31,0.124822,0.367374,242.552,0.753829,200,OK
Jitter,10,32,0.130286,0.381813,251.527,0.764173,200,OK
Jitter,10,33,0.12247,0.38676,264.29,0.778777,200,OK
Jitter,10,34,0.114811,0.37341,258.599,0.744526,200,OK
Jitter,10,35,0.117794,0.383758,265.964,0.770191,200,OK
Jitter,10,36,0.129353,0.38821,258.857,0.769249,200,OK
Jitter,10,37,0.124753,0.399318,274.565,0.785448,200,OK
Jitter,10,38,0.121587,0.391038,269.451,0.769845,200,OK
Jitter,10,39,0.108785,0.365813,257.028,0.755072,200,OK
Jitter,10,40,0.125709,0.363694,237.985,0.738036,200,OK
Jitter,10,41,0.116087,0.385254,269.167,0.76096,200,OK
Jitter,10,42,0.114054,0.368592,254.538,0.754916,200,OK
Jitter,10,43,0.109183,0.35872,249.537,0.731583,200,OK
Jitter,10,44,0.119386,0.381922,262.536,0.763675,200,OK
Jitter,10,45,0.115272,0.376734,261.462,0.752981,200,OK
Jitter,10,46,0.121923,0.367446,245.523,0.754366,200,OK
Jitter,10,47,0.125424,0.387446,262.022,0.7815,200,OK
Jitter,10,48,0.116768,0.35914,242.372,0.740193,200,OK
Jitter,10,49,0.10861,0.362148,253.538,0.743433,200,OK
Jitter,10,50,0.105498,0.363242,257.744,0.809234,200,OK
Jitter,20,1,0.131166,0.367654,236.488,0.733612,200,OK
Jitter,20,2,0.132737,0.390394,257.657,0.757791,200,OK
Jitter,20,3,0.109301,0.381066,271.765,0.749341,200,OK
Jitter,20,4,0.130197,0.388433,258.236,0.766263,200,OK
Jitter,20,5,0.127976,0.402906,274.93,0.780972,200,OK
Jitter,20,6,0.119526,0.378069,258.543,0.744609,200,OK
Jitter,20,7,0.132341,0.380425,248.084,0.767437,200,OK
Jitter,20,8,0.110581,0.35737,246.789,0.737962,200,OK
Jitter,20,9,0.140107,0.425551,285.444,0.814329,200,OK
Jitter,20,10,0.127144,0.364835,237.691,0.73832,200,OK
Jitter,20,11,0.134331,0.380781,246.45,0.753435,200,OK
Jitter,20,12,0.117017,0.349989,232.972,0.732058,200,OK
Jitter,20,13,0.122515,0.412493,289.978,0.782974,200,OK
Jitter,20,14,0.109383,0.380817,271.434,0.746828,200,OK
Jitter,20,15,0.112689,0.383743,271.054,0.754281,200,OK
Jitter,20,16,0.101024,0.348957,247.933,0.731259,200,OK
Jitter,20,17,0.130885,0.381232,250.347,0.767017,200,OK
Jitter,20,18,0.104892,0.341092,236.2,0.729271,200,OK
Jitter,20,19,0.116049,0.380111,264.062,0.75176,200,OK
Jitter,20,20,0.141587,0.387254,245.667,0.738177,200,OK
Jitter,20,21,0.144535,0.375031,230.496,0.748627,200,OK
Jitter,20,22,0.152732,0.411545,258.813,0.790443,200,OK
Jitter,20,23,0.149395,0.418513,269.118,0.808855,200,OK
Jitter,20,24,0.136988,0.414474,277.486,0.795035,200,OK
Jitter,20,25,0.134966,0.368792,233.826,0.725099,200,OK
Jitter,20,26,0.172882,0.433832,260.95,0.802474,200,OK
Jitter,20,27,0.132226,0.36882,236.594,0.761385,200,OK
Jitter,20,28,0.161078,0.400979,239.901,0.778892,200,OK
Jitter,20,29,0.176424,0.445103,268.679,0.817053,200,OK
Jitter,20,30,0.168416,0.45146,283.044,0.837299,200,OK
Jitter,20,31,0.155879,0.438753,282.874,0.846482,200,OK
Jitter,20,32,0.128389,0.380636,252.247,0.760508,200,OK
Jitter,20,33,0.130889,0.373201,242.312,0.740741,200,OK
Jitter,20,34,0.131578,0.380146,248.568,0.749037,200,OK
Jitter,20,35,0.151415,0.38993,238.515,0.748842,200,OK
Jitter,20,36,0.160008,0.400737,240.729,0.774836,200,OK
Jitter,20,37,0.144264,0.401587,257.323,0.786626,200,OK
Jitter,20,38,0.125608,0.385287,259.679,0.770426,200,OK
Jitter,20,39,0.124483,0.420217,295.734,0.813461,200,OK
Jitter,20,40,0.129038,0.368547,239.509,0.740895,200,OK
Jitter,20,41,0.124666,0.375767,251.101,0.782169,200,OK
Jitter,20,42,0.111575,0.3565,244.925,0.745104,200,OK
Jitter,20,43,0.124468,0.368303,243.835,0.769798,200,OK
Jitter,20,44,0.105986,0.389496,283.51,0.78657,200,OK
Jitter,20,45,0.127226,0.409865,282.639,0.809266,200,OK
Jitter,20,46,0.097237,0.370669,273.432,0.773797,200,OK
Jitter,20,47,0.10462,0.390676,286.056,0.755915,200,OK
Jitter,20,48,0.119099,0.388935,269.836,0.78007,200,OK
Jitter,20,49,0.124587,0.368464,243.877,0.749982,200,OK
Jitter,20,50,0.113173,0.427842,314.669,0.805042,200,OK
Jitter,50,1,0.086124,0.370468,284.344,0.753227,200,OK
Jitter,50,2,0.099043,0.385949,286.906,0.774551,200,OK
Jitter,50,3,0.139354,0.362438,223.084,0.76335,200,OK
Jitter,50,4,0.072664,0.322628,249.964,0.697736,200,OK
Jitter,50,5,0.128202,0.440614,312.412,0.790554,200,OK
Jitter,50,6,0.1116,0.408027,296.427,0.769547,200,OK
Jitter,50,7,0.112222,0.422159,309.937,0.799607,200,OK
Jitter,50,8,0.157929,0.396925,238.996,0.809071,200,OK
Jitter,50,9,0.140117,0.431437,291.32,0.756914,200,OK
Jitter,50,10,0.164306,0.418991,254.685,0.730378,200,OK
Jitter,50,11,0.15384,0.459036,305.196,0.828793,200,OK
Jitter,50,12,0.162974,0.413642,250.668,0.730997,200,OK
Jitter,50,13,0.156713,0.422622,265.909,0.824337,200,OK
Jitter,50,14,0.155648,0.447865,292.217,0.811139,200,OK
Jitter,50,15,0.162684,0.409533,246.849,0.780145,200,OK
Jitter,50,16,0.136847,0.391063,254.216,0.776735,200,OK
Jitter,50,17,0.101049,0.256518,155.469,0.636469,200,OK
Jitter,50,18,0.092952,0.372735,279.783,0.707692,200,OK
Jitter,50,19,0.069922,0.354033,284.111,0.771983,200,OK
Jitter,50,20,0.075664,0.311375,235.711,0.634446,200,OK
Jitter,50,21,0.105771,0.412956,307.185,0.748558,200,OK
Jitter,50,22,0.104731,0.333378,228.647,0.668185,200,OK
Jitter,50,23,0.152754,0.371622,218.868,0.767353,200,OK
Jitter,50,24,0.158661,0.440221,281.56,0.777416,200,OK
Jitter,50,25,0.160699,0.351328,190.629,0.707745,200,OK
Jitter,50,26,0.117909,0.381037,263.128,0.720005,200,OK
Jitter,50,27,0.119822,0.444145,324.323,0.742733,200,OK
Jitter,50,28,0.147339,0.492388,345.049,0.90643,200,OK
Jitter,50,29,0.142553,0.427613,285.06,0.777662,200,OK
Jitter,50,30,0.112097,0.423072,310.975,0.812469,200,OK
Jitter,50,31,0.141373,0.461313,319.94,0.772003,200,OK
Jitter,50,32,0.131456,0.46764,336.184,0.835343,200,OK
Jitter,50,33,0.146045,0.417125,271.08,0.754529,200,OK
Jitter,50,34,0.107814,0.372851,265.037,0.682457,200,OK
Jitter,50,35,0.170289,0.419046,248.757,0.728104,200,OK
Jitter,50,36,0.138988,0.394629,255.641,0.768865,200,OK
Jitter,50,37,0.118055,0.376302,258.247,0.697672,200,OK
Jitter,50,38,0.133136,0.346943,213.807,0.6564,200,OK
Jitter,50,39,0.096249,0.391118,294.869,0.787662,200,OK
Jitter,50,40,0.129148,0.331898,202.75,0.738661,200,OK
Jitter,50,41,0.154925,0.329303,174.378,0.666098,200,OK
Jitter,50,42,0.078888,0.374568,295.68,0.763377,200,OK
Jitter,50,43,0.157139,0.390282,233.143,0.737716,200,OK
Jitter,50,44,0.10034,0.414165,313.825,0.712594,200,OK
Jitter,50,45,0.114873,0.358044,243.171,0.74716,200,OK
Jitter,50,46,0.164634,0.52105,356.416,0.918171,200,OK
Jitter,50,47,0.144923,0.371211,226.288,0.774238,200,OK
Jitter,50,48,0.131013,0.406972,275.959,0.725515,200,OK
Jitter,50,49,0.123153,0.447995,324.842,0.804804,200,OK
Jitter,50,50,0.104416,0.367495,263.079,0.728774,200,OK
